xvariable,xvalue,xlabel_en,xlabel_ne,yvariable,yvalue,ylabel_en,ylabel_ne,total,percoftotal,variablegroup,index
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,p_econ_self_savings_chng_today_v_19,5,Has reduced to almost zero,लगभग शुन्य बाँकी छ,51,0.19767441860465115,impact,457
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,p_econ_self_savings_chng_today_v_19,4,25% remaining,एक-चौथाई (२५%) बाँकी छ,29,0.1124031007751938,impact,458
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,p_econ_self_savings_chng_today_v_19,3,50% remaining,आधि (५०%) बाँकी छ,1,0.003875968992248062,impact,459
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,p_econ_self_savings_chng_today_v_19,2,75% remaining,तीन-चौथाई (७५%) बाँकी छ,2,0.007751937984496124,impact,460
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,p_econ_self_savings_chng_today_v_19,1,Has stayed the same,लगभग उत्तिकै बाँकी छ,2,0.007751937984496124,impact,461
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,p_econ_self_savings_chng_today_v_19,6,Has grown compared to 2019,बचत बढेको छ,1,0.003875968992248062,impact,462
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,p_econ_self_savings_chng_today_v_19,5,Has reduced to almost zero,लगभग शुन्य बाँकी छ,28,0.10852713178294573,impact,463
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,p_econ_self_savings_chng_today_v_19,4,25% remaining,एक-चौथाई (२५%) बाँकी छ,29,0.1124031007751938,impact,464
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,p_econ_self_savings_chng_today_v_19,3,50% remaining,आधि (५०%) बाँकी छ,0,0.0,impact,465
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,p_econ_self_savings_chng_today_v_19,2,75% remaining,तीन-चौथाई (७५%) बाँकी छ,2,0.007751937984496124,impact,466
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,p_econ_self_savings_chng_today_v_19,1,Has stayed the same,लगभग उत्तिकै बाँकी छ,1,0.003875968992248062,impact,467
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,p_econ_self_savings_chng_today_v_19,6,Has grown compared to 2019,बचत बढेको छ,0,0.0,impact,468
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,p_econ_self_savings_chng_today_v_19,5,Has reduced to almost zero,लगभग शुन्य बाँकी छ,13,0.050387596899224806,impact,469
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,p_econ_self_savings_chng_today_v_19,4,25% remaining,एक-चौथाई (२५%) बाँकी छ,7,0.027131782945736434,impact,470
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,p_econ_self_savings_chng_today_v_19,3,50% remaining,आधि (५०%) बाँकी छ,0,0.0,impact,471
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,p_econ_self_savings_chng_today_v_19,2,75% remaining,तीन-चौथाई (७५%) बाँकी छ,2,0.007751937984496124,impact,472
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,p_econ_self_savings_chng_today_v_19,1,Has stayed the same,लगभग उत्तिकै बाँकी छ,2,0.007751937984496124,impact,473
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,p_econ_self_savings_chng_today_v_19,6,Has grown compared to 2019,बचत बढेको छ,0,0.0,impact,474
m_edu_levl,1,No education (illiterate),निरक्षर,p_econ_self_savings_chng_today_v_19,5,Has reduced to almost zero,लगभग शुन्य बाँकी छ,1,0.003875968992248062,impact,475
m_edu_levl,1,No education (illiterate),निरक्षर,p_econ_self_savings_chng_today_v_19,4,25% remaining,एक-चौथाई (२५%) बाँकी छ,0,0.0,impact,476
m_edu_levl,1,No education (illiterate),निरक्षर,p_econ_self_savings_chng_today_v_19,3,50% remaining,आधि (५०%) बाँकी छ,0,0.0,impact,477
m_edu_levl,1,No education (illiterate),निरक्षर,p_econ_self_savings_chng_today_v_19,2,75% remaining,तीन-चौथाई (७५%) बाँकी छ,0,0.0,impact,478
m_edu_levl,1,No education (illiterate),निरक्षर,p_econ_self_savings_chng_today_v_19,1,Has stayed the same,लगभग उत्तिकै बाँकी छ,0,0.0,impact,479
m_edu_levl,1,No education (illiterate),निरक्षर,p_econ_self_savings_chng_today_v_19,6,Has grown compared to 2019,बचत बढेको छ,0,0.0,impact,480
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,p_econ_self_savings_chng_today_v_19,5,Has reduced to almost zero,लगभग शुन्य बाँकी छ,34,0.13178294573643412,impact,481
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,p_econ_self_savings_chng_today_v_19,4,25% remaining,एक-चौथाई (२५%) बाँकी छ,14,0.05426356589147287,impact,482
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,p_econ_self_savings_chng_today_v_19,3,50% remaining,आधि (५०%) बाँकी छ,0,0.0,impact,483
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,p_econ_self_savings_chng_today_v_19,2,75% remaining,तीन-चौथाई (७५%) बाँकी छ,2,0.007751937984496124,impact,484
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,p_econ_self_savings_chng_today_v_19,1,Has stayed the same,लगभग उत्तिकै बाँकी छ,4,0.015503875968992248,impact,485
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,p_econ_self_savings_chng_today_v_19,6,Has grown compared to 2019,बचत बढेको छ,1,0.003875968992248062,impact,486
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,p_econ_self_savings_chng_today_v_19,5,Has reduced to almost zero,लगभग शुन्य बाँकी छ,26,0.10077519379844961,impact,487
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,p_econ_self_savings_chng_today_v_19,4,25% remaining,एक-चौथाई (२५%) बाँकी छ,22,0.08527131782945736,impact,488
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,p_econ_self_savings_chng_today_v_19,3,50% remaining,आधि (५०%) बाँकी छ,1,0.003875968992248062,impact,489
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,p_econ_self_savings_chng_today_v_19,2,75% remaining,तीन-चौथाई (७५%) बाँकी छ,0,0.0,impact,490
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,p_econ_self_savings_chng_today_v_19,1,Has stayed the same,लगभग उत्तिकै बाँकी छ,0,0.0,impact,491
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,p_econ_self_savings_chng_today_v_19,6,Has grown compared to 2019,बचत बढेको छ,0,0.0,impact,492
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,p_econ_self_savings_chng_today_v_19,5,Has reduced to almost zero,लगभग शुन्य बाँकी छ,42,0.16279069767441862,impact,493
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,p_econ_self_savings_chng_today_v_19,4,25% remaining,एक-चौथाई (२५%) बाँकी छ,46,0.17829457364341086,impact,494
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,p_econ_self_savings_chng_today_v_19,3,50% remaining,आधि (५०%) बाँकी छ,0,0.0,impact,495
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,p_econ_self_savings_chng_today_v_19,2,75% remaining,तीन-चौथाई (७५%) बाँकी छ,5,0.01937984496124031,impact,496
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,p_econ_self_savings_chng_today_v_19,1,Has stayed the same,लगभग उत्तिकै बाँकी छ,0,0.0,impact,497
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,p_econ_self_savings_chng_today_v_19,6,Has grown compared to 2019,बचत बढेको छ,1,0.003875968992248062,impact,498
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,p_econ_self_savings_chng_today_v_19,5,Has reduced to almost zero,लगभग शुन्य बाँकी छ,34,0.13178294573643412,impact,499
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,p_econ_self_savings_chng_today_v_19,4,25% remaining,एक-चौथाई (२५%) बाँकी छ,6,0.023255813953488372,impact,500
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,p_econ_self_savings_chng_today_v_19,3,50% remaining,आधि (५०%) बाँकी छ,2,0.007751937984496124,impact,501
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,p_econ_self_savings_chng_today_v_19,2,75% remaining,तीन-चौथाई (७५%) बाँकी छ,1,0.003875968992248062,impact,502
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,p_econ_self_savings_chng_today_v_19,1,Has stayed the same,लगभग उत्तिकै बाँकी छ,1,0.003875968992248062,impact,503
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,p_econ_self_savings_chng_today_v_19,6,Has grown compared to 2019,बचत बढेको छ,0,0.0,impact,504
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,p_econ_self_savings_chng_today_v_19,5,Has reduced to almost zero,लगभग शुन्य बाँकी छ,9,0.03488372093023256,impact,505
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,p_econ_self_savings_chng_today_v_19,4,25% remaining,एक-चौथाई (२५%) बाँकी छ,5,0.01937984496124031,impact,506
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,p_econ_self_savings_chng_today_v_19,3,50% remaining,आधि (५०%) बाँकी छ,0,0.0,impact,507
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,p_econ_self_savings_chng_today_v_19,2,75% remaining,तीन-चौथाई (७५%) बाँकी छ,0,0.0,impact,508
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,p_econ_self_savings_chng_today_v_19,1,Has stayed the same,लगभग उत्तिकै बाँकी छ,2,0.007751937984496124,impact,509
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,p_econ_self_savings_chng_today_v_19,6,Has grown compared to 2019,बचत बढेको छ,0,0.0,impact,510
m_gender,2,Female,महिला,p_lvlhd_num_depndnt_fml_membrs_post_covid,4,6 people or more,५ जना भन्दा बढी,1,0.003875968992248062,impact,511
m_gender,2,Female,महिला,p_lvlhd_num_depndnt_fml_membrs_post_covid,3,3 to 5 people,३-५ जना,15,0.05813953488372093,impact,512
m_gender,2,Female,महिला,p_lvlhd_num_depndnt_fml_membrs_post_covid,2,2 people,२ जना,4,0.015503875968992248,impact,513
m_gender,2,Female,महिला,p_lvlhd_num_depndnt_fml_membrs_post_covid,1,Only me,१ जना (म मात्रै),5,0.01937984496124031,impact,514
m_gender,1,Male,पुरुष,p_lvlhd_num_depndnt_fml_membrs_post_covid,4,6 people or more,५ जना भन्दा बढी,52,0.20155038759689922,impact,515
m_gender,1,Male,पुरुष,p_lvlhd_num_depndnt_fml_membrs_post_covid,3,3 to 5 people,३-५ जना,127,0.49224806201550386,impact,516
m_gender,1,Male,पुरुष,p_lvlhd_num_depndnt_fml_membrs_post_covid,2,2 people,२ जना,18,0.06976744186046512,impact,517
m_gender,1,Male,पुरुष,p_lvlhd_num_depndnt_fml_membrs_post_covid,1,Only me,१ जना (म मात्रै),36,0.13953488372093023,impact,518
m_gender,3,Third gender,तेस्रो लिंगी,p_lvlhd_num_depndnt_fml_membrs_post_covid,1,Only me,१ जना (म मात्रै),0,0.0,impact,519
m_gender,3,Third gender,तेस्रो लिंगी,p_lvlhd_num_depndnt_fml_membrs_post_covid,2,2 people,२ जना,0,0.0,impact,520
m_gender,3,Third gender,तेस्रो लिंगी,p_lvlhd_num_depndnt_fml_membrs_post_covid,3,3 to 5 people,३-५ जना,0,0.0,impact,521
